"year_month","genus","antimicrobial","I","N","R","S","Res.X","Res.N","Res.PointEst","Res.Lower","Res.Upper","Test.X","Test.N","Test.PointEst","Test.Lower","Test.Upper"
2019-01-01,"Klebsiella","PIPTAZ",26,78,90,428,90,544,0.165441176470588,0.136583709197758,0.198990489981031,544,622,0.87459807073955,0.846250967630007,0.898346555324303
2019-01-01,"Klebsiella","POL",0,620,0,0,0,0,NA,NA,NA,0,620,0,4.31010371264356e-19,0.00615774852148492
2019-01-01,"Klebsiella","QUIN",9,57,88,466,88,563,0.156305506216696,0.128649212803808,0.188620203577365,563,620,0.908064516129032,0.882739843129597,0.92836367178674
2019-01-01,"Klebsiella","TET",0,609,7,4,7,11,0.636363636363636,0.353801174507849,0.848335289046324,11,620,0.017741935483871,0.00993516248068174,0.0314879562545569
2019-01-01,"Klebsiella","TMP",1,422,60,137,60,198,0.303030303030303,0.24326778246345,0.370290301907654,198,620,0.319354838709677,0.283864874430086,0.357069537938967
2019-01-01,"Pseudomonas","AMINO",2,34,7,253,7,262,0.0267175572519084,0.0130010195186315,0.0541121346892978,262,296,0.885135135135135,0.843774052058236,0.916627797961926
2019-01-01,"Pseudomonas","AMOXCLAV",0,282,14,0,14,14,1,0.784689197262364,1,14,296,0.0472972972972973,0.0283800801418092,0.0778142365011584
2019-01-01,"Pseudomonas","AMPAMOX",0,286,10,0,10,10,1,0.722467200137111,1,10,296,0.0337837837837838,0.0184523249342255,0.061061225041368
2019-01-01,"Pseudomonas","CARB",8,43,13,232,13,253,0.0513833992094862,0.0302714063569369,0.085914893774332,253,296,0.85472972972973,0.810042395032967,0.890327729985603
2019-01-01,"Pseudomonas","CEPH",0,49,10,237,10,247,0.0404858299595142,0.0221373118894834,0.0729086144608988,247,296,0.834459459459459,0.787888320633804,0.872460654383705
2019-01-01,"Pseudomonas","CIP",1,41,11,243,11,255,0.0431372549019608,0.0242552221398343,0.0755798620017488,255,296,0.861486486486487,0.817482309867529,0.896228198484728
2019-01-01,"Pseudomonas","COL",0,275,2,19,2,21,0.0952380952380952,0.0265187674380745,0.289141390739183,21,296,0.0709459459459459,0.0468681097803531,0.106017548530519
2019-01-01,"Pseudomonas","CTZ",0,49,10,237,10,247,0.0404858299595142,0.0221373118894834,0.0729086144608988,247,296,0.834459459459459,0.787888320633804,0.872460654383705
2019-01-01,"Pseudomonas","GENT",0,35,6,255,6,261,0.0229885057471264,0.010577440893204,0.0492374343579525,261,296,0.881756756756757,0.839991924462443,0.913739733890875
2019-01-01,"Pseudomonas","GLYCO",0,295,1,0,1,1,1,0.0512932943875506,1,1,296,0.00337837837837838,0.000173288156714698,0.0188852090934085
2019-01-01,"Pseudomonas","HLGENT",0,296,0,0,0,0,NA,NA,NA,0,296,0,0,0.0128116333071583
2019-01-01,"Pseudomonas","LINZ",0,296,0,0,0,0,NA,NA,NA,0,296,0,0,0.0128116333071583
2019-01-01,"Pseudomonas","MACRO",0,296,0,0,0,0,NA,NA,NA,0,296,0,0,0.0128116333071583
2019-01-01,"Pseudomonas","MER",4,43,12,237,12,253,0.0474308300395257,0.0273376228295461,0.0810617724570644,253,296,0.85472972972973,0.810042395032967,0.890327729985603
2019-01-01,"Pseudomonas","MET",0,296,0,0,0,0,NA,NA,NA,0,296,0,0,0.0128116333071583
2019-01-01,"Pseudomonas","MUP",0,296,0,0,0,0,NA,NA,NA,0,296,0,0,0.0128116333071583
2019-01-01,"Pseudomonas","NAL",0,296,0,0,0,0,NA,NA,NA,0,296,0,0,0.0128116333071583
2019-01-01,"Pseudomonas","NITRO",0,294,2,0,2,2,1,0.342380227506653,1,2,296,0.00675675675675676,0.00185490628087436,0.0242971103599709
2019-01-01,"Pseudomonas","PEN",0,295,1,0,1,1,1,0.0512932943875506,1,1,296,0.00337837837837838,0.000173288156714698,0.0188852090934085
2019-01-01,"Pseudomonas","PIPTAZ",0,48,11,237,11,248,0.0443548387096774,0.0249447849760102,0.07766524175153,248,296,0.837837837837838,0.791564452834064,0.875454713850289
2019-01-01,"Pseudomonas","POL",0,296,0,0,0,0,NA,NA,NA,0,296,0,0,0.0128116333071583
2019-01-01,"Pseudomonas","QUIN",4,40,17,235,17,256,0.06640625,0.0418707228591684,0.103762152635142,256,296,0.864864864864865,0.821213521188711,0.899167178830389
2019-01-01,"Pseudomonas","TET",0,295,1,0,1,1,1,0.0512932943875506,1,1,296,0.00337837837837838,0.000173288156714698,0.0188852090934085
2019-01-01,"Pseudomonas","TMP",0,288,8,0,8,8,1,0.67559243511612,1,8,296,0.027027027027027,0.0137573258589228,0.0524158407829836
2019-02-01,"Klebsiella","AMINO",1,47,42,434,42,477,0.0880503144654088,0.0658006363752405,0.116882152742264,477,524,0.91030534351145,0.882760460246709,0.931878088534033
2019-02-01,"Klebsiella","AMOXCLAV",1,81,126,316,126,443,0.284424379232506,0.244407142485802,0.328148187308152,443,524,0.845419847328244,0.811964057622454,0.873847929955752
2019-02-01,"Klebsiella","AMPAMOX",0,75,443,5,443,448,0.988839285714286,0.97414291007799,0.995223648588803,448,523,0.8565965583174,0.823955814188545,0.884037062520399
2019-02-01,"Klebsiella","CARB",2,70,9,443,9,454,0.0198237885462555,0.0104637192363685,0.0372415691334381,454,524,0.866412213740458,0.834600357277253,0.892890811866479
2019-02-01,"Klebsiella","CEPH",6,79,65,374,65,445,0.146067415730337,0.116283387642305,0.181909785449046,445,524,0.849236641221374,0.816064174530168,0.877325846059952
2019-02-01,"Klebsiella","CIP",4,65,65,390,65,459,0.14161220043573,0.112684562182795,0.176488882135953,459,524,0.875954198473282,0.84496450733817,0.901471744335347
2019-02-01,"Klebsiella","COL",0,483,2,39,2,41,0.0487804878048781,0.013480945365169,0.161389788703708,41,524,0.0782442748091603,0.0581986913370516,0.104428660846465
2019-02-01,"Klebsiella","CTZ",5,151,53,315,53,373,0.142091152815013,0.110300198239821,0.181179033276895,373,524,0.711832061068702,0.671622267769293,0.748958564391927
2019-02-01,"Klebsiella","GENT",1,47,37,439,37,477,0.0775681341719078,0.0567972458755103,0.10508866764702,477,524,0.91030534351145,0.882760460246709,0.931878088534033
2019-02-01,"Klebsiella","GLYCO",0,517,1,5,1,6,0.166666666666667,0.0085488823979251,0.56350282218647,6,523,0.011472275334608,0.00526816115540295,0.0248005787956145
2019-02-01,"Klebsiella","HLGENT",0,523,0,0,0,0,NA,NA,NA,0,523,0,0,0.00729148922579673
2019-02-01,"Klebsiella","LINZ",0,523,0,0,0,0,NA,NA,NA,0,523,0,0,0.00729148922579673
2019-02-01,"Klebsiella","MACRO",0,522,1,0,1,1,1,0.0512932943875506,1,1,523,0.00191204588910134,9.80751326721808e-05,0.0107500948557253
2019-02-01,"Klebsiella","MER",2,70,9,443,9,454,0.0198237885462555,0.0104637192363685,0.0372415691334381,454,524,0.866412213740458,0.834600357277253,0.892890811866479
2019-02-01,"Klebsiella","MET",1,472,3,47,3,51,0.0588235294117647,0.0202066394224647,0.159246260488004,51,523,0.0975143403441683,0.0749480360597564,0.125950084330416
2019-02-01,"Klebsiella","MUP",0,523,0,0,0,0,NA,NA,NA,0,523,0,0,0.00729148922579673
2019-02-01,"Klebsiella","NAL",0,523,0,0,0,0,NA,NA,NA,0,523,0,0,0.00729148922579673
2019-02-01,"Klebsiella","NITRO",4,502,5,12,5,21,0.238095238095238,0.106280130226365,0.450911736829508,21,523,0.0401529636711281,0.026410275223584,0.0606015915404852
2019-02-01,"Klebsiella","PEN",0,510,5,8,5,13,0.384615384615385,0.177097077977626,0.644771084873343,13,523,0.0248565965583174,0.0145828559511342,0.0420593431793075
2019-02-01,"Klebsiella","PIPTAZ",32,89,60,344,60,436,0.137614678899083,0.108429857017767,0.173129455632611,436,525,0.83047619047619,0.796006709404276,0.860144570364529
2019-02-01,"Klebsiella","POL",0,523,0,0,0,0,NA,NA,NA,0,523,0,0,0.00729148922579673
2019-02-01,"Klebsiella","QUIN",5,64,70,385,70,460,0.152173913043478,0.122239984658631,0.187869118538845,460,524,0.877862595419847,0.847043547506133,0.903181720673341
2019-02-01,"Klebsiella","TET",0,505,11,7,11,18,0.611111111111111,0.386190416022379,0.796947534278364,18,523,0.0344168260038241,0.0218793375174335,0.0537439038840254
2019-02-01,"Klebsiella","TMP",0,369,45,110,45,155,0.290322580645161,0.224622559644123,0.366164376697388,155,524,0.295801526717557,0.258323916245449,0.336251317617158
2019-02-01,"Pseudomonas","AMINO",1,29,10,211,10,222,0.045045045045045,0.0246488072102298,0.0809184298470855,222,251,0.884462151394422,0.838993481107543,0.918340121098032
2019-02-01,"Pseudomonas","AMOXCLAV",0,232,19,0,19,19,1,0.831820775947384,1,19,251,0.0756972111553785,0.0489934714650742,0.115192760297685
2019-02-01,"Pseudomonas","AMPAMOX",0,238,13,0,13,13,1,0.771904627645802,1,13,251,0.051792828685259,0.0305145913758085,0.0865835407679512
2019-02-01,"Pseudomonas","CARB",6,41,18,186,18,210,0.0857142857142857,0.054904972243343,0.131408098385777,210,251,0.836653386454183,0.785907905314621,0.877249497652955
2019-02-01,"Pseudomonas","CEPH",0,41,13,197,13,210,0.0619047619047619,0.0365308582636261,0.103018595734984,210,251,0.836653386454183,0.785907905314621,0.877249497652955
2019-02-01,"Pseudomonas","CIP",2,31,15,203,15,220,0.0681818181818182,0.0417510573790232,0.109433888425867,220,251,0.876494023904382,0.830026705638272,0.91161086336097
2019-02-01,"Pseudomonas","COL",0,229,5,17,5,22,0.227272727272727,0.101230399852485,0.434399531752217,22,251,0.0876494023904383,0.0585940331000327,0.129136248472226
2019-02-01,"Pseudomonas","CTZ",0,41,13,197,13,210,0.0619047619047619,0.0365308582636261,0.103018595734984,210,251,0.836653386454183,0.785907905314621,0.877249497652955
2019-02-01,"Pseudomonas","GENT",0,29,9,213,9,222,0.0405405405405405,0.0214727032459657,0.075238763881224,222,251,0.884462151394422,0.838993481107543,0.918340121098032
2019-02-01,"Pseudomonas","GLYCO",0,251,0,0,0,0,NA,NA,NA,0,251,0,8.54287199745894e-19,0.0150739163025941
2019-02-01,"Pseudomonas","HLGENT",0,251,0,0,0,0,NA,NA,NA,0,251,0,8.54287199745894e-19,0.0150739163025941
2019-02-01,"Pseudomonas","LINZ",0,251,0,0,0,0,NA,NA,NA,0,251,0,8.54287199745894e-19,0.0150739163025941
2019-02-01,"Pseudomonas","MACRO",0,251,0,0,0,0,NA,NA,NA,0,251,0,8.54287199745894e-19,0.0150739163025941
2019-02-01,"Pseudomonas","MER",11,41,12,187,12,210,0.0571428571428571,0.0329868538188606,0.0972098768536474,210,251,0.836653386454183,0.785907905314621,0.877249497652955
2019-02-01,"Pseudomonas","MET",0,251,0,0,0,0,NA,NA,NA,0,251,0,8.54287199745894e-19,0.0150739163025941
2019-02-01,"Pseudomonas","MUP",0,251,0,0,0,0,NA,NA,NA,0,251,0,8.54287199745894e-19,0.0150739163025941
2019-02-01,"Pseudomonas","NAL",0,251,0,0,0,0,NA,NA,NA,0,251,0,8.54287199745894e-19,0.0150739163025941
2019-02-01,"Pseudomonas","NITRO",0,245,6,0,6,6,1,0.609665712097835,1,6,251,0.0239043824701195,0.0110005925189468,0.0511614234026468
2019-02-01,"Pseudomonas","PEN",0,251,0,0,0,0,NA,NA,NA,0,251,0,8.54287199745894e-19,0.0150739163025941
2019-02-01,"Pseudomonas","PIPTAZ",0,40,13,198,13,211,0.0616113744075829,0.0363560257009283,0.102543882093869,211,251,0.840637450199203,0.790272634030809,0.880732785539934
2019-02-01,"Pseudomonas","POL",0,251,0,0,0,0,NA,NA,NA,0,251,0,8.54287199745894e-19,0.0150739163025941
2019-02-01,"Pseudomonas","QUIN",3,30,17,201,17,221,0.0769230769230769,0.0485789852770643,0.119723866960128,221,251,0.880478087649402,0.834503276567825,0.914982309034583
2019-02-01,"Pseudomonas","TET",0,244,7,0,7,7,1,0.645669564933313,1,7,251,0.0278884462151394,0.0135735043636775,0.0564365281610827
2019-02-01,"Pseudomonas","TMP",0,241,10,0,10,10,1,0.722467200137111,1,10,251,0.0398406374501992,0.0217822085131222,0.0717718738211377
2019-03-01,"Klebsiella","AMINO",2,49,64,450,64,516,0.124031007751938,0.0983384842716091,0.155280107673304,516,565,0.913274336283186,0.887188250033365,0.933778634075559
2019-03-01,"Klebsiella","AMOXCLAV",2,79,167,317,167,486,0.343621399176955,0.302772946971908,0.38692257131692,486,565,0.860176991150442,0.829141664386601,0.886347675725458
2019-03-01,"Klebsiella","AMPAMOX",0,85,476,4,476,480,0.991666666666667,0.978771465179885,0.996754694050958,480,565,0.849557522123894,0.817723426617812,0.876670404694875
2019-03-01,"Klebsiella","CARB",1,69,6,489,6,496,0.0120967741935484,0.00555553087758791,0.0261374360445034,496,565,0.87787610619469,0.848296269208433,0.902352252235915
2019-03-01,"Klebsiella","CEPH",3,76,90,396,90,489,0.184049079754601,0.152210074782676,0.220813451404839,489,565,0.865486725663717,0.834870948766258,0.891166145745488
2019-03-01,"Klebsiella","CIP",12,64,87,402,87,501,0.173652694610778,0.142998768919022,0.209273128947945,501,565,0.886725663716814,0.857939132387614,0.910288979722878
2019-03-01,"Klebsiella","COL",0,531,3,30,3,33,0.0909090909090909,0.0314039415245817,0.235726056464697,33,564,0.0585106382978723,0.0419630985730547,0.0810315467382306
2019-03-01,"Klebsiella","CTZ",2,164,78,321,78,401,0.194513715710723,0.158746025181556,0.236078801520515,401,565,0.709734513274336,0.670992186067242,0.74564411272037
2019-03-01,"Klebsiella","GENT",1,49,57,458,57,516,0.11046511627907,0.0862435719095799,0.14044373211582,516,565,0.913274336283186,0.887188250033365,0.933778634075559
2019-03-01,"Klebsiella","GLYCO",0,557,1,6,1,7,0.142857142857143,0.0073276134839358,0.513127829274319,7,564,0.0124113475177305,0.00602478571733949,0.025395003281068
2019-03-01,"Klebsiella","HLGENT",0,564,0,0,0,0,NA,NA,NA,0,564,0,0,0.00676501999109426
2019-03-01,"Klebsiella","LINZ",0,563,1,0,1,1,1,0.0512932943875506,1,1,564,0.00177304964539007,9.09455574247351e-05,0.00997407445433387
2019-03-01,"Klebsiella","MACRO",0,564,0,0,0,0,NA,NA,NA,0,564,0,0,0.00676501999109426
2019-03-01,"Klebsiella","MER",1,72,6,486,6,493,0.0121703853955375,0.00558940791228664,0.0262949256904194,493,565,0.872566371681416,0.842532399266409,0.897568367778253
2019-03-01,"Klebsiella","MET",1,500,4,59,4,64,0.0625,0.024571201396618,0.149974850922087,64,564,0.113475177304965,0.0898719265546577,0.142308124360443
2019-03-01,"Klebsiella","MUP",0,564,0,0,0,0,NA,NA,NA,0,564,0,0,0.00676501999109426
2019-03-01,"Klebsiella","NAL",0,564,0,0,0,0,NA,NA,NA,0,564,0,0,0.00676501999109426
2019-03-01,"Klebsiella","NITRO",9,546,0,9,0,18,0,0,0.175879223646658,18,564,0.0319148936170213,0.0202814413036695,0.0498815561348018
2019-03-01,"Klebsiella","PEN",0,551,3,10,3,13,0.230769230769231,0.0817952871849856,0.502563759467275,13,564,0.0230496453900709,0.0135189531896724,0.0390334949578608
2019-03-01,"Klebsiella","PIPTAZ",30,87,78,370,78,478,0.163179916317992,0.13276131527223,0.198969082547637,478,565,0.846017699115044,0.81392865464582,0.87343334040041
2019-03-01,"Klebsiella","POL",0,564,0,0,0,0,NA,NA,NA,0,564,0,0,0.00676501999109426
2019-03-01,"Klebsiella","QUIN",13,62,89,401,89,503,0.176938369781312,0.146073786687741,0.212700057985105,503,565,0.890265486725664,0.861809862183444,0.913450086193505
2019-03-01,"Klebsiella","TET",0,557,4,3,4,7,0.571428571428571,0.250458364527657,0.84178014474853,7,564,0.0124113475177305,0.00602478571733949,0.025395003281068
2019-03-01,"Klebsiella","TMP",0,387,56,122,56,178,0.314606741573034,0.250917187041357,0.386129279545343,178,565,0.315044247787611,0.278098687884375,0.354487867193216
2019-03-01,"Pseudomonas","AMINO",1,27,11,228,11,240,0.0458333333333333,0.0257824825977389,0.0801939946825103,240,267,0.898876404494382,0.856870027005599,0.929567916902438
2019-03-01,"Pseudomonas","AMOXCLAV",0,242,25,0,25,25,1,0.866807749060952,1,25,267,0.0936329588014981,0.0642269336147487,0.13456633479819
2019-03-01,"Pseudomonas","AMPAMOX",0,249,18,0,18,18,1,0.824120776353342,1,18,267,0.0674157303370786,0.0430657101606303,0.104036801375724
2019-03-01,"Pseudomonas","CARB",4,35,22,206,22,232,0.0948275862068965,0.0634578750781742,0.139396445192407,232,267,0.868913857677903,0.823148609221144,0.904214183970797
2019-03-01,"Pseudomonas","CEPH",0,38,19,210,19,229,0.0829694323144105,0.0537579914543884,0.125941358621043,229,267,0.857677902621723,0.810687538518673,0.894522073154731
2019-03-01,"Pseudomonas","CIP",0,31,21,215,21,236,0.0889830508474576,0.0589365502666191,0.132195787929194,236,267,0.883895131086142,0.839911703736218,0.916988664813771
2019-03-01,"Pseudomonas","COL",0,241,4,22,4,26,0.153846153846154,0.0615003372357836,0.335311993282135,26,267,0.0973782771535581,0.0673219057051613,0.13885575654729
2019-03-01,"Pseudomonas","CTZ",0,38,19,210,19,229,0.0829694323144105,0.0537579914543884,0.125941358621043,229,267,0.857677902621723,0.810687538518673,0.894522073154731
2019-03-01,"Pseudomonas","GENT",0,27,10,230,10,240,0.0416666666666667,0.0227874227092482,0.0749870039038474,240,267,0.898876404494382,0.856870027005599,0.929567916902438
2019-03-01,"Pseudomonas","GLYCO",0,267,0,0,0,0,NA,NA,NA,0,267,0,0,0.0141834224251365
2019-03-01,"Pseudomonas","HLGENT",0,267,0,0,0,0,NA,NA,NA,0,267,0,0,0.0141834224251365
2019-03-01,"Pseudomonas","LINZ",0,267,0,0,0,0,NA,NA,NA,0,267,0,0,0.0141834224251365
2019-03-01,"Pseudomonas","MACRO",0,267,0,0,0,0,NA,NA,NA,0,267,0,0,0.0141834224251365
2019-03-01,"Pseudomonas","MER",7,35,18,207,18,232,0.0775862068965517,0.0496379076609826,0.119295319855155,232,267,0.868913857677903,0.823148609221144,0.904214183970797
2019-03-01,"Pseudomonas","MET",0,267,0,0,0,0,NA,NA,NA,0,267,0,0,0.0141834224251365
2019-03-01,"Pseudomonas","MUP",0,267,0,0,0,0,NA,NA,NA,0,267,0,0,0.0141834224251365
2019-03-01,"Pseudomonas","NAL",0,267,0,0,0,0,NA,NA,NA,0,267,0,0,0.0141834224251365
2019-03-01,"Pseudomonas","NITRO",0,264,3,0,3,3,1,0.438502968244954,1,3,267,0.0112359550561798,0.00382845815842611,0.0325081457852467
2019-03-01,"Pseudomonas","PEN",0,267,0,0,0,0,NA,NA,NA,0,267,0,0,0.0141834224251365
2019-03-01,"Pseudomonas","PIPTAZ",0,38,19,210,19,229,0.0829694323144105,0.0537579914543884,0.125941358621043,229,267,0.857677902621723,0.810687538518673,0.894522073154731
2019-03-01,"Pseudomonas","POL",0,267,0,0,0,0,NA,NA,NA,0,267,0,0,0.0141834224251365
2019-03-01,"Pseudomonas","QUIN",1,30,23,213,23,237,0.0970464135021097,0.0655394944602561,0.141407677611978,237,267,0.887640449438202,0.844131715378953,0.920153047010548
2019-03-01,"Pseudomonas","TET",0,264,3,0,3,3,1,0.438502968244954,1,3,267,0.0112359550561798,0.00382845815842611,0.0325081457852467
2019-03-01,"Pseudomonas","TMP",0,256,11,0,11,11,1,0.741167033031968,1,11,267,0.0411985018726592,0.0231578034141321,0.0722539512456374
2019-04-01,"Klebsiella","AMINO",1,57,65,487,65,553,0.11754068716094,0.0932993387039739,0.147058947663837,553,610,0.90655737704918,0.880848471743059,0.927177758601353
2019-04-01,"Klebsiella","AMOXCLAV",2,93,171,344,171,517,0.330754352030948,0.291577807166841,0.372427434665788,517,610,0.847540983606557,0.816846448630626,0.873885651502501
2019-04-01,"Klebsiella","AMPAMOX",0,102,506,3,506,509,0.994106090373281,0.982816382984826,0.997993556127107,509,611,0.833060556464812,0.801429204402635,0.860530060316847
2019-04-01,"Klebsiella","CARB",1,76,7,526,7,534,0.0131086142322097,0.00636400923462601,0.0268083290596633,534,610,0.875409836065574,0.846829400482914,0.899291594472208
2019-04-01,"Klebsiella","CEPH",6,84,90,430,90,526,0.171102661596958,0.141332023668241,0.205642445317034,526,610,0.862295081967213,0.832673891941428,0.887381740744519
2019-04-01,"Klebsiella","CIP",12,76,88,434,88,534,0.164794007490637,0.135743218518782,0.198633122076133,534,610,0.875409836065574,0.846829400482914,0.899291594472208
2019-04-01,"Klebsiella","COL",0,572,2,36,2,38,0.0526315789473684,0.0145542081472924,0.172854621317704,38,610,0.0622950819672131,0.0457193975045341,0.0843491367617644
2019-04-01,"Klebsiella","CTZ",6,198,76,330,76,412,0.184466019417476,0.149988148050864,0.224773568259608,412,610,0.675409836065574,0.637255815762841,0.711368404587369
2019-04-01,"Klebsiella","GENT",1,57,56,496,56,553,0.10126582278481,0.0788090015971877,0.129224105467126,553,610,0.90655737704918,0.880848471743059,0.927177758601353
2019-04-01,"Klebsiella","GLYCO",0,606,1,3,1,4,0.25,0.0128233235968876,0.699358157417598,4,610,0.00655737704918033,0.00255290412721701,0.0167378404950896
2019-04-01,"Klebsiella","HLGENT",0,610,0,0,0,0,NA,NA,NA,0,610,0,4.30966866582627e-19,0.00625806348771928
2019-04-01,"Klebsiella","LINZ",0,609,1,0,1,1,1,0.0512932943875506,1,1,610,0.00163934426229508,8.40873678484436e-05,0.00922679061709194
2019-04-01,"Klebsiella","MACRO",0,610,0,0,0,0,NA,NA,NA,0,610,0,4.30966866582627e-19,0.00625806348771928
2019-04-01,"Klebsiella","MER",1,77,7,525,7,533,0.0131332082551595,0.00637597581076781,0.0268581541684766,533,610,0.873770491803279,0.845055129774779,0.897807694896697
2019-04-01,"Klebsiella","MET",0,538,3,69,3,72,0.0416666666666667,0.0142708074669252,0.115492767413161,72,610,0.118032786885246,0.0947875449125191,0.146058778997771
2019-04-01,"Klebsiella","MUP",0,610,0,0,0,0,NA,NA,NA,0,610,0,4.30966866582627e-19,0.00625806348771928
2019-04-01,"Klebsiella","NAL",0,610,0,0,0,0,NA,NA,NA,0,610,0,4.30966866582627e-19,0.00625806348771928
2019-04-01,"Klebsiella","NITRO",9,577,6,18,6,33,0.181818181818182,0.0861076820894067,0.343882316346699,33,610,0.0540983606557377,0.0387774443021399,0.0750002385459245
2019-04-01,"Klebsiella","PEN",0,604,2,4,2,6,0.333333333333333,0.0967714111057805,0.700006684861608,6,610,0.00983606557377049,0.00451553437982803,0.0212915508097722
2019-04-01,"Klebsiella","PIPTAZ",25,99,89,398,89,512,0.173828125,0.143464217301042,0.209050020768183,512,611,0.8379705400982,0.806656692894959,0.865061185063631
2019-04-01,"Klebsiella","POL",0,610,0,0,0,0,NA,NA,NA,0,610,0,4.30966866582627e-19,0.00625806348771928
2019-04-01,"Klebsiella","QUIN",13,73,97,427,97,537,0.180633147113594,0.15039943670814,0.215403619980761,537,610,0.880327868852459,0.852161004422562,0.9037345013835
2019-04-01,"Klebsiella","TET",0,593,16,1,16,17,0.941176470588235,0.730179693624246,0.996982747388968,17,610,0.0278688524590164,0.0174715355368351,0.0441754227728801
2019-04-01,"Klebsiella","TMP",2,410,67,131,67,200,0.335,0.273240869784163,0.402978087920335,200,610,0.327868852459016,0.291794273349393,0.366097846867691
2019-04-01,"Pseudomonas","AMINO",2,30,7,237,7,246,0.0284552845528455,0.013850732596064,0.0575603891005098,246,276,0.891304347826087,0.849071396472991,0.92279421954497
2019-04-01,"Pseudomonas","AMOXCLAV",0,247,28,0,28,28,1,0.879356695234154,1,28,275,0.101818181818182,0.0713875930771781,0.143219872662608
2019-04-01,"Pseudomonas","AMPAMOX",0,261,14,0,14,14,1,0.784689197262364,1,14,275,0.0509090909090909,0.0305644684675133,0.0836275134399168
2019-04-01,"Pseudomonas","CARB",7,40,18,211,18,236,0.076271186440678,0.0487869925684331,0.11732882000457,236,276,0.855072463768116,0.808666501470012,0.891730076027767
2019-04-01,"Pseudomonas","CEPH",0,44,18,214,18,232,0.0775862068965517,0.0496379076609826,0.119295319855155,232,276,0.840579710144927,0.792760690057652,0.879048272032055
2019-04-01,"Pseudomonas","CIP",1,31,27,217,27,245,0.110204081632653,0.0768516568390251,0.155591357660309,245,276,0.88768115942029,0.844983216526882,0.919735495639061
2019-04-01,"Pseudomonas","COL",0,251,2,22,2,24,0.0833333333333333,0.0231588152970433,0.258488021932107,24,275,0.0872727272727273,0.059347455250971,0.126569872250999
2019-04-01,"Pseudomonas","CTZ",0,44,18,214,18,232,0.0775862068965517,0.0496379076609826,0.119295319855155,232,276,0.840579710144927,0.792760690057652,0.879048272032055
