"year_month","genus","antimicrobial","I","N","R","S","Res.X","Res.N","Res.PointEst","Res.Lower","Res.Upper","Test.X","Test.N","Test.PointEst","Test.Lower","Test.Upper"
2019-02-01,"Klebsiella","MET",0,96,0,0,0,0,NA,NA,NA,0,96,0,0,0.0384755878576757
2019-02-01,"Klebsiella","MUP",0,96,0,0,0,0,NA,NA,NA,0,96,0,0,0.0384755878576757
2019-02-01,"Klebsiella","NAL",0,96,0,0,0,0,NA,NA,NA,0,96,0,0,0.0384755878576757
2019-02-01,"Klebsiella","NITRO",3,90,3,0,3,6,0.5,0.187616306482651,0.81238369351735,6,96,0.0625,0.0289566743110514,0.129709465064415
2019-02-01,"Klebsiella","PEN",0,83,5,8,5,13,0.384615384615385,0.177097077977626,0.644771084873343,13,96,0.135416666666667,0.0808770644581112,0.218011385021444
2019-02-01,"Klebsiella","PIPTAZ",3,19,15,59,15,77,0.194805194805195,0.121764009276566,0.296851133428296,77,96,0.802083333333333,0.711448330540126,0.869472668462529
2019-02-01,"Klebsiella","POL",0,96,0,0,0,0,NA,NA,NA,0,96,0,0,0.0384755878576757
2019-02-01,"Klebsiella","QUIN",0,15,18,63,18,81,0.222222222222222,0.145446074046719,0.324152862304623,81,96,0.84375,0.758085133254714,0.902962900093134
2019-02-01,"Klebsiella","TET",0,96,0,0,0,0,NA,NA,NA,0,96,0,0,0.0384755878576757
2019-02-01,"Klebsiella","TMP",0,76,3,17,3,20,0.15,0.0523687458962166,0.360418864740757,20,96,0.208333333333333,0.139108289058785,0.300002470524859
2019-02-01,"Pseudomonas","AMINO",0,15,2,35,2,37,0.0540540540540541,0.0149509768331577,0.177046543508131,37,52,0.711538461538462,0.577272119633157,0.816700395852901
2019-02-01,"Pseudomonas","AMOXCLAV",0,45,7,0,7,7,1,0.645669564933313,1,7,52,0.134615384615385,0.0667688170539614,0.252733201651938
2019-02-01,"Pseudomonas","AMPAMOX",0,50,2,0,2,2,1,0.342380227506653,1,2,52,0.0384615384615385,0.0106117110013153,0.129811891574558
2019-02-01,"Pseudomonas","CARB",1,18,2,31,2,34,0.0588235294117647,0.0162826552101227,0.19093606904281,34,52,0.653846153846154,0.518035542472702,0.768489923335341
2019-02-01,"Pseudomonas","CEPH",0,15,4,33,4,37,0.108108108108108,0.0428518994041147,0.24708531544126,37,52,0.711538461538462,0.577272119633157,0.816700395852901
2019-02-01,"Pseudomonas","CIP",0,15,1,36,1,37,0.027027027027027,0.00138630525371758,0.138240698637305,37,52,0.711538461538462,0.577272119633157,0.816700395852901
2019-02-01,"Pseudomonas","COL",0,45,3,4,3,7,0.428571428571429,0.15821985525147,0.749541635472343,7,52,0.134615384615385,0.0667688170539614,0.252733201651938
2019-02-01,"Pseudomonas","CTZ",0,15,4,33,4,37,0.108108108108108,0.0428518994041147,0.24708531544126,37,52,0.711538461538462,0.577272119633157,0.816700395852901
2019-02-01,"Pseudomonas","GENT",0,15,2,35,2,37,0.0540540540540541,0.0149509768331577,0.177046543508131,37,52,0.711538461538462,0.577272119633157,0.816700395852901
2019-02-01,"Pseudomonas","GLYCO",0,52,0,0,0,0,NA,NA,NA,0,52,0,0,0.0687922361238623
2019-02-01,"Pseudomonas","HLGENT",0,52,0,0,0,0,NA,NA,NA,0,52,0,0,0.0687922361238623
2019-02-01,"Pseudomonas","LINZ",0,52,0,0,0,0,NA,NA,NA,0,52,0,0,0.0687922361238623
2019-02-01,"Pseudomonas","MACRO",0,52,0,0,0,0,NA,NA,NA,0,52,0,0,0.0687922361238623
2019-02-01,"Pseudomonas","MER",1,18,2,31,2,34,0.0588235294117647,0.0162826552101227,0.19093606904281,34,52,0.653846153846154,0.518035542472702,0.768489923335341
2019-02-01,"Pseudomonas","MET",0,52,0,0,0,0,NA,NA,NA,0,52,0,0,0.0687922361238623
2019-02-01,"Pseudomonas","MUP",0,52,0,0,0,0,NA,NA,NA,0,52,0,0,0.0687922361238623
2019-02-01,"Pseudomonas","NAL",0,52,0,0,0,0,NA,NA,NA,0,52,0,0,0.0687922361238623
2019-02-01,"Pseudomonas","NITRO",0,52,0,0,0,0,NA,NA,NA,0,52,0,0,0.0687922361238623
2019-02-01,"Pseudomonas","PEN",0,52,0,0,0,0,NA,NA,NA,0,52,0,0,0.0687922361238623
2019-02-01,"Pseudomonas","PIPTAZ",0,16,3,33,3,36,0.0833333333333333,0.0287486113359934,0.218266912492726,36,52,0.692307692307692,0.557304111752943,0.80085272050711
2019-02-01,"Pseudomonas","POL",0,52,0,0,0,0,NA,NA,NA,0,52,0,0,0.0687922361238623
2019-02-01,"Pseudomonas","QUIN",0,15,2,35,2,37,0.0540540540540541,0.0149509768331577,0.177046543508131,37,52,0.711538461538462,0.577272119633157,0.816700395852901
2019-02-01,"Pseudomonas","TET",0,52,0,0,0,0,NA,NA,NA,0,52,0,0,0.0687922361238623
2019-02-01,"Pseudomonas","TMP",0,51,1,0,1,1,1,0.0512932943875506,1,1,52,0.0192307692307692,0.000986409507452896,0.101205111278922
2019-03-01,"Klebsiella","AMINO",1,20,17,53,17,71,0.23943661971831,0.155209400330401,0.350412208560936,71,91,0.78021978021978,0.684760762179304,0.852978752102312
2019-03-01,"Klebsiella","AMOXCLAV",0,33,22,36,22,58,0.379310344827586,0.265642726772876,0.507971928072311,58,91,0.637362637362637,0.534882923607384,0.728714877511055
2019-03-01,"Klebsiella","AMPAMOX",0,24,67,0,67,67,1,0.945773860608698,1,67,91,0.736263736263736,0.637494205105835,0.815894012817881
2019-03-01,"Klebsiella","CARB",0,25,2,64,2,66,0.0303030303030303,0.00834991019865376,0.103925219117097,66,91,0.725274725274725,0.625852177110771,0.80644821672347
2019-03-01,"Klebsiella","CEPH",1,27,21,42,21,64,0.328125,0.225705579044692,0.450008941509085,64,91,0.703296703296703,0.602759648370138,0.787365097285153
2019-03-01,"Klebsiella","CIP",1,20,20,50,20,71,0.28169014084507,0.190370907031704,0.395420170688065,71,91,0.78021978021978,0.684760762179304,0.852978752102312
2019-03-01,"Klebsiella","COL",0,81,1,9,1,10,0.1,0.00512932943875506,0.404150026795238,10,91,0.10989010989011,0.0607947302126849,0.190587514610947
2019-03-01,"Klebsiella","CTZ",0,27,20,44,20,64,0.3125,0.21231066539482,0.433923357027481,64,91,0.703296703296703,0.602759648370138,0.787365097285153
2019-03-01,"Klebsiella","GENT",0,20,14,57,14,71,0.197183098591549,0.121255323012022,0.304196817050883,71,91,0.78021978021978,0.684760762179304,0.852978752102312
2019-03-01,"Klebsiella","GLYCO",0,91,0,0,0,0,NA,NA,NA,0,91,0,0,0.0405040039288802
2019-03-01,"Klebsiella","HLGENT",0,91,0,0,0,0,NA,NA,NA,0,91,0,0,0.0405040039288802
2019-03-01,"Klebsiella","LINZ",0,91,0,0,0,0,NA,NA,NA,0,91,0,0,0.0405040039288802
2019-03-01,"Klebsiella","MACRO",0,91,0,0,0,0,NA,NA,NA,0,91,0,0,0.0405040039288802
2019-03-01,"Klebsiella","MER",0,27,2,62,2,64,0.03125,0.00861213834617187,0.106972917709583,64,91,0.703296703296703,0.602759648370138,0.787365097285153
2019-03-01,"Klebsiella","MET",0,91,0,0,0,0,NA,NA,NA,0,91,0,0,0.0405040039288802
2019-03-01,"Klebsiella","MUP",0,91,0,0,0,0,NA,NA,NA,0,91,0,0,0.0405040039288802
2019-03-01,"Klebsiella","NAL",0,91,0,0,0,0,NA,NA,NA,0,91,0,0,0.0405040039288802
2019-03-01,"Klebsiella","NITRO",3,87,0,1,0,4,0,0,0.489890836454597,4,91,0.043956043956044,0.0172243664441173,0.107630933842664
2019-03-01,"Klebsiella","PEN",0,78,3,10,3,13,0.230769230769231,0.0817952871849856,0.502563759467275,13,91,0.142857142857143,0.0854275813654878,0.22921813572657
2019-03-01,"Klebsiella","PIPTAZ",3,25,16,47,16,66,0.242424242424242,0.15509184941772,0.358091286013498,66,91,0.725274725274725,0.625852177110771,0.80644821672347
2019-03-01,"Klebsiella","POL",0,91,0,0,0,0,NA,NA,NA,0,91,0,0,0.0405040039288802
2019-03-01,"Klebsiella","QUIN",1,20,21,49,21,71,0.295774647887324,0.202328852013166,0.410185381982747,71,91,0.78021978021978,0.684760762179304,0.852978752102312
2019-03-01,"Klebsiella","TET",0,91,0,0,0,0,NA,NA,NA,0,91,0,0,0.0405040039288802
2019-03-01,"Klebsiella","TMP",0,72,8,11,8,19,0.421052631578947,0.231418912824542,0.63724096465745,19,91,0.208791208791209,0.137940806681481,0.303231854947427
2019-03-01,"Pseudomonas","AMINO",1,9,2,37,2,40,0.05,0.0138206673861484,0.16503877369141,40,49,0.816326530612245,0.686423973971001,0.900236589379297
2019-03-01,"Pseudomonas","AMOXCLAV",0,35,14,0,14,14,1,0.784689197262364,1,14,49,0.285714285714286,0.178495944588126,0.424088835077801
2019-03-01,"Pseudomonas","AMPAMOX",0,43,6,0,6,6,1,0.609665712097835,1,6,49,0.122448979591837,0.0573482579024015,0.242443972937565
2019-03-01,"Pseudomonas","CARB",1,9,4,35,4,40,0.1,0.0395795286826064,0.230517752275223,40,49,0.816326530612245,0.686423973971001,0.900236589379297
2019-03-01,"Pseudomonas","CEPH",0,9,6,34,6,40,0.15,0.0706118771732036,0.290723243664897,40,49,0.816326530612245,0.686423973971001,0.900236589379297
2019-03-01,"Pseudomonas","CIP",0,9,4,36,4,40,0.1,0.0395795286826064,0.230517752275223,40,49,0.816326530612245,0.686423973971001,0.900236589379297
2019-03-01,"Pseudomonas","COL",0,38,3,8,3,11,0.272727272727273,0.0974605929002489,0.565645301176129,11,49,0.224489795918367,0.130249701496592,0.3587878723596
2019-03-01,"Pseudomonas","CTZ",0,9,6,34,6,40,0.15,0.0706118771732036,0.290723243664897,40,49,0.816326530612245,0.686423973971001,0.900236589379297
2019-03-01,"Pseudomonas","GENT",0,9,1,39,1,40,0.025,0.00128233235968876,0.128813689634741,40,49,0.816326530612245,0.686423973971001,0.900236589379297
2019-03-01,"Pseudomonas","GLYCO",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-03-01,"Pseudomonas","HLGENT",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-03-01,"Pseudomonas","LINZ",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-03-01,"Pseudomonas","MACRO",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-03-01,"Pseudomonas","MER",1,9,3,36,3,40,0.075,0.0258360257745882,0.198642335243105,40,49,0.816326530612245,0.686423973971001,0.900236589379297
2019-03-01,"Pseudomonas","MET",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-03-01,"Pseudomonas","MUP",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-03-01,"Pseudomonas","NAL",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-03-01,"Pseudomonas","NITRO",0,48,1,0,1,1,1,0.0512932943875506,1,1,49,0.0204081632653061,0.00104680192627654,0.106935215233916
2019-03-01,"Pseudomonas","PEN",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-03-01,"Pseudomonas","PIPTAZ",0,9,6,34,6,40,0.15,0.0706118771732036,0.290723243664897,40,49,0.816326530612245,0.686423973971001,0.900236589379297
2019-03-01,"Pseudomonas","POL",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-03-01,"Pseudomonas","QUIN",0,9,5,35,5,40,0.125,0.054595002509454,0.261121198388511,40,49,0.816326530612245,0.686423973971001,0.900236589379297
2019-03-01,"Pseudomonas","TET",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-03-01,"Pseudomonas","TMP",0,45,4,0,4,4,1,0.510109163545403,1,4,49,0.0816326530612245,0.0322028176677637,0.191891275965713
2019-04-01,"Klebsiella","AMINO",0,24,17,61,17,78,0.217948717948718,0.140768120411341,0.321607054298102,78,102,0.764705882352941,0.673717981723002,0.83647906772887
2019-04-01,"Klebsiella","AMOXCLAV",0,29,23,50,23,73,0.315068493150685,0.220036248639372,0.42859093238535,73,102,0.715686274509804,0.621565198313392,0.7941509160548
2019-04-01,"Klebsiella","AMPAMOX",0,29,73,0,73,73,1,0.950007992044269,1,73,102,0.715686274509804,0.621565198313392,0.7941509160548
2019-04-01,"Klebsiella","CARB",0,25,1,76,1,77,0.012987012987013,0.0006661466803578,0.0699619891468052,77,102,0.754901960784314,0.663182417362967,0.828118445072169
2019-04-01,"Klebsiella","CEPH",0,25,20,57,20,77,0.25974025974026,0.174891973716416,0.367422074795922,77,102,0.754901960784314,0.663182417362967,0.828118445072169
2019-04-01,"Klebsiella","CIP",1,24,21,56,21,78,0.269230769230769,0.183356140988963,0.376769001955126,78,102,0.764705882352941,0.673717981723002,0.83647906772887
2019-04-01,"Klebsiella","COL",0,91,1,10,1,11,0.0909090909090909,0.0046630267625046,0.377358436451596,11,102,0.107843137254902,0.0612931972330205,0.182859322097539
2019-04-01,"Klebsiella","CTZ",0,26,20,56,20,76,0.263157894736842,0.177293989621725,0.37181244540913,76,102,0.745098039215686,0.652701259601067,0.819703415817333
2019-04-01,"Klebsiella","GENT",0,24,13,65,13,78,0.166666666666667,0.100069454167216,0.26455575230758,78,102,0.764705882352941,0.673717981723002,0.83647906772887
2019-04-01,"Klebsiella","GLYCO",0,102,0,0,0,0,NA,NA,NA,0,102,0,0,0.0362944621464632
2019-04-01,"Klebsiella","HLGENT",0,102,0,0,0,0,NA,NA,NA,0,102,0,0,0.0362944621464632
2019-04-01,"Klebsiella","LINZ",0,102,0,0,0,0,NA,NA,NA,0,102,0,0,0.0362944621464632
2019-04-01,"Klebsiella","MACRO",0,102,0,0,0,0,NA,NA,NA,0,102,0,0,0.0362944621464632
2019-04-01,"Klebsiella","MER",0,25,1,76,1,77,0.012987012987013,0.0006661466803578,0.0699619891468052,77,102,0.754901960784314,0.663182417362967,0.828118445072169
2019-04-01,"Klebsiella","MET",0,102,0,0,0,0,NA,NA,NA,0,102,0,0,0.0362944621464632
2019-04-01,"Klebsiella","MUP",0,102,0,0,0,0,NA,NA,NA,0,102,0,0,0.0362944621464632
2019-04-01,"Klebsiella","NAL",0,102,0,0,0,0,NA,NA,NA,0,102,0,0,0.0362944621464632
2019-04-01,"Klebsiella","NITRO",3,94,2,3,2,8,0.25,0.071479212752109,0.590724569689831,8,102,0.0784313725490196,0.04027668586746,0.147187272412891
2019-04-01,"Klebsiella","PEN",0,97,1,4,1,5,0.2,0.0102586588775101,0.624465370237475,5,102,0.0490196078431373,0.0211175965489143,0.109657800681229
2019-04-01,"Klebsiella","PIPTAZ",2,25,15,60,15,77,0.194805194805195,0.121764009276566,0.296851133428296,77,102,0.754901960784314,0.663182417362967,0.828118445072169
2019-04-01,"Klebsiella","POL",0,102,0,0,0,0,NA,NA,NA,0,102,0,0,0.0362944621464632
2019-04-01,"Klebsiella","QUIN",1,24,21,56,21,78,0.269230769230769,0.183356140988963,0.376769001955126,78,102,0.764705882352941,0.673717981723002,0.83647906772887
2019-04-01,"Klebsiella","TET",0,102,0,0,0,0,NA,NA,NA,0,102,0,0,0.0362944621464632
2019-04-01,"Klebsiella","TMP",0,81,8,13,8,21,0.380952380952381,0.207510113685645,0.591213462248842,21,102,0.205882352941176,0.138788895108254,0.294325494389666
2019-04-01,"Pseudomonas","AMINO",1,11,0,37,0,38,0,6.3018349689582e-18,0.0918098682255839,38,49,0.775510204081633,0.6412121276404,0.869750298503408
2019-04-01,"Pseudomonas","AMOXCLAV",0,33,16,0,16,16,1,0.806392319465563,1,16,49,0.326530612244898,0.212074970018119,0.466207946854299
2019-04-01,"Pseudomonas","AMPAMOX",0,41,8,0,8,8,1,0.67559243511612,1,8,49,0.163265306122449,0.0851269837072884,0.290363384339168
2019-04-01,"Pseudomonas","CARB",1,11,3,34,3,38,0.0789473684210526,0.0272145955069877,0.207993714577715,38,49,0.775510204081633,0.6412121276404,0.869750298503408
2019-04-01,"Pseudomonas","CEPH",0,11,4,34,4,38,0.105263157894737,0.0417025734755352,0.241305217228873,38,49,0.775510204081633,0.6412121276404,0.869750298503408
2019-04-01,"Pseudomonas","CIP",0,11,1,37,1,38,0.0263157894736842,0.00134982353651449,0.134948761159521,38,49,0.775510204081633,0.6412121276404,0.869750298503408
2019-04-01,"Pseudomonas","COL",0,38,2,9,2,11,0.181818181818182,0.0513676897460851,0.476980561960844,11,49,0.224489795918367,0.130249701496592,0.3587878723596
2019-04-01,"Pseudomonas","CTZ",0,11,4,34,4,38,0.105263157894737,0.0417025734755352,0.241305217228873,38,49,0.775510204081633,0.6412121276404,0.869750298503408
2019-04-01,"Pseudomonas","GENT",0,11,0,38,0,38,0,6.3018349689582e-18,0.0918098682255839,38,49,0.775510204081633,0.6412121276404,0.869750298503408
2019-04-01,"Pseudomonas","GLYCO",0,48,1,0,1,1,1,0.0512932943875506,1,1,49,0.0204081632653061,0.00104680192627654,0.106935215233916
2019-04-01,"Pseudomonas","HLGENT",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-04-01,"Pseudomonas","LINZ",0,48,0,1,0,1,0,0,0.948706705612449,1,49,0.0204081632653061,0.00104680192627654,0.106935215233916
2019-04-01,"Pseudomonas","MACRO",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-04-01,"Pseudomonas","MER",1,11,2,35,2,38,0.0526315789473684,0.0145542081472924,0.172854621317704,38,49,0.775510204081633,0.6412121276404,0.869750298503408
2019-04-01,"Pseudomonas","MET",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-04-01,"Pseudomonas","MUP",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-04-01,"Pseudomonas","NAL",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-04-01,"Pseudomonas","NITRO",0,45,4,0,4,4,1,0.510109163545403,1,4,49,0.0816326530612245,0.0322028176677637,0.191891275965713
2019-04-01,"Pseudomonas","PEN",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-04-01,"Pseudomonas","PIPTAZ",0,12,4,33,4,37,0.108108108108108,0.0428518994041147,0.24708531544126,37,49,0.755102040816326,0.619136810123961,0.853976547416602
2019-04-01,"Pseudomonas","POL",0,49,0,0,0,0,NA,NA,NA,0,49,0,0,0.0726978192204964
2019-04-01,"Pseudomonas","QUIN",0,11,3,35,3,38,0.0789473684210526,0.0272145955069877,0.207993714577715,38,49,0.775510204081633,0.6412121276404,0.869750298503408
